timestamp,DHI,DNI,GHI,Temperature,CloudCover,WindSpeed,Pressure,Dewpoint,PowerOutput
2023-01-01 00:00:00,0.0,13.981360700872695,27.155551006079996,21.825251796670184,77.39560485559633,5.839715687908591,1012.8188067705894,15.517054938316715,0.08250119745944379
2023-01-01 01:00:00,0.0,0.0,0.0,23.731618088323323,43.88784397520523,7.723385508879185,1012.1045720777776,18.156959300285905,0.0
2023-01-01 02:00:00,0.13280342990511293,0.0,0.0,23.453991328648492,85.85979199113825,5.374362886109556,1012.1388848794468,16.38007490558016,0.0
2023-01-01 03:00:00,0.0,35.73186435538499,18.30157048748441,23.740377959151505,69.73680290593639,5.45604537205928,1009.2830943255103,18.595070724814683,0.05518134820127136
2023-01-01 04:00:00,0.0,8.71541702439667,0.0,22.040674774978847,9.417734788764953,7.5499495451172045,1012.6018907995917,19.030714363104234,0.0
2023-01-01 05:00:00,6.4387089144502205,0.0,0.0,24.781126241548332,97.5622351636756,5.81931639999276,1012.7186366674109,19.355952078465997,0.0
2023-01-01 06:00:00,2.2837715918195802,13.061701309590031,20.19084307738804,27.103990843569775,76.1139701990353,6.779617039848324,1012.5333987214378,20.77449275409972,0.06006275304465877
2023-01-01 07:00:00,7.148521322034414,95.84030619054717,108.63050973736189,26.15524669739836,78.60643052769538,2.276580554777164,1008.2041094568607,21.59413009404352,0.32438558876075624
2023-01-01 08:00:00,40.35938871587072,251.8592122589985,283.17398241694747,30.69045355439073,12.811363267554587,1.3510524921986313,1009.0258669766932,25.179848120056192,0.8301852865137764
2023-01-01 09:00:00,49.92342690412329,271.491373620802,330.8857402230262,30.359125328397568,45.038593789556714,5.120443854171178,1008.0747121954566,24.342085847546898,0.971378122854261
2023-01-01 10:00:00,60.50693782095451,323.18663354268284,402.0566010578192,28.360649847637696,37.07980242325812,2.020860067836952,1012.9908153214169,21.770206602353955,1.1899557457124172
2023-01-01 11:00:00,40.809028984611736,214.65162651803516,253.52561185253109,30.979712515164465,92.67649888486018,3.4387150130262896,1010.9093948645269,26.801472454496103,0.7423847122682815
2023-01-01 12:00:00,61.01256578099844,340.83230820639056,390.9374860481405,31.5705110671501,64.38651200806646,6.844645607005731,1011.1764206524182,27.2262557637886,1.1419885492007038
2023-01-01 13:00:00,45.83846861414263,267.2074255712091,310.21732737848373,31.63481857533379,82.276161327083,5.048641361267211,1011.7266866330176,25.20093015387196,0.9059531539024772
2023-01-01 14:00:00,51.48544326032887,312.2834760840273,383.0042803437069,33.45955877202133,44.34141988273311,7.551020400221181,1005.7639227388374,28.687828932256522,1.1101322743970807
2023-01-01 15:00:00,53.63124232336968,342.7286006810305,372.2462572103833,31.40322444895277,22.723872178477688,2.8377072936570604,1012.6455784367704,24.651192827060683,1.0881358556087415
2023-01-01 16:00:00,25.36815972757122,159.9160077954517,189.88028340453477,27.45181558305543,55.45847870158348,2.2449758802214568,1008.3773725378358,23.11389095857605,0.5640542329604097
2023-01-01 17:00:00,23.573192820532128,144.56502116015622,166.6580788930894,26.059832773155826,6.381725610417533,1.7097106470061885,1008.6501136643545,19.28534434970346,0.4978546803522032
2023-01-01 18:00:00,3.4558426762894348,0.0,0.0,26.59977524863805,82.7631171992582,7.81095022461511,1007.492839495564,22.812034769099455,0.0
2023-01-01 19:00:00,2.020513747818762,16.59761997546818,0.0,25.89522019182405,63.166439912206485,3.437102923650956,1010.240018906452,20.63355497428349,0.0
2023-01-01 20:00:00,4.120028568708428,8.577703388266109,0.0,25.988576733714176,75.80877400853738,7.36062866438459,1009.7995279320604,22.03101417928471,0.0
2023-01-01 21:00:00,0.0,11.843301702994196,8.380412077159612,26.059306065685934,35.45259681298683,2.7592781056200053,1005.8268222646723,20.480035064436706,0.025034707175323443
2023-01-01 22:00:00,7.5418038414236666,0.0,0.0,25.346206757282783,97.06980243949033,2.301816080415808,1004.6326753185629,18.8453838080985,0.0
2023-01-01 23:00:00,3.4593801585902217,16.949849774378183,0.6345839707108054,21.50684581654799,89.31211213221977,6.166678065325764,1009.3924766580848,15.869700482815752,0.0019303523079568967
2023-01-02 00:00:00,5.479745456452056,39.22545286236047,32.79048031494847,23.40182702222778,77.83834970737618,4.944506297008151,1012.4418830078565,19.60167119715924,0.09900029925965567
2023-01-02 01:00:00,8.037034865702552,43.67237864469331,33.468679625418034,22.808813916940043,19.463870785196757,4.197303514139258,1012.1523899351027,15.202100110450004,0.1012860721364174
2023-01-02 02:00:00,0.0,0.5554403653522983,0.0,21.033693183043667,46.67210037270342,3.521762789640542,1013.0018919424436,18.00984798840867,0.0
2023-01-02 03:00:00,0.0,3.9500457698767173,5.968192032619114,20.63262385085227,4.380376578722878,3.731473747104018,1009.4067030536269,13.97989287405619,0.01821736017229887
2023-01-02 04:00:00,0.0,0.0,0.0,24.716162239399434,15.428949206754783,6.675592811676019,1008.9389359675471,18.103185821508827,0.0
2023-01-02 05:00:00,3.737284786210842,34.184969164662846,0.0,23.46315126907221,68.30489532424546,1.2249053196110928,1009.666833080651,15.982863081997738,0.0
2023-01-02 06:00:00,0.4010801984448176,0.0,0.0,25.72281082139083,74.47621559078172,0.408333900197702,1012.4134441816882,18.41685040698684,0.0
2023-01-02 07:00:00,13.31779984815764,61.55083654741516,93.34648141031337,27.26684604068115,96.750973243421,0.04759197508767876,1014.837794897749,23.515511098828725,0.2775002190093823
2023-01-02 08:00:00,35.78359498148552,221.196997745109,266.8186355691611,29.828126998628896,32.58253581381519,3.960022810659521,1008.618917893536,22.09751529938724,0.7849970956099378
2023-01-02 09:00:00,40.33263635768365,275.9697661623536,334.0784365817755,32.45646571253267,37.045970603486886,6.544031403551409,1009.2025787683122,28.7015393897164,0.9723427768533042
2023-01-02 10:00:00,68.3480681986996,365.8327964166341,408.15893396417096,31.349242206381874,46.95558112758079,5.367760265554715,1010.0927242564773,25.530154623564762,1.1933788027272672
2023-01-02 11:00:00,73.58142944929826,402.51189858477306,497.4726877223752,31.02130536134153,18.94713590842857,7.923591788148039,1009.2042301689128,27.239037492378362,1.4564728436266812
2023-01-02 12:00:00,83.2105054950558,475.27707790524585,569.0546360302784,28.897299605004136,12.992150533547164,4.87972344807034,1008.257926790636,24.00168505728429,1.6805505911921164
2023-01-02 13:00:00,59.75868109225277,360.5203512206184,420.77941618474756,32.51718945594443,47.57049262259338,4.0727411111380745,1009.6230307620829,25.554038882700777,1.2243813054667734
2023-01-02 14:00:00,77.5972633043829,423.1974146782707,475.4976727749985,31.37296928825348,22.69093490508841,4.652984460041436,1007.6279976962363,23.692602997346526,1.3901290335422227
2023-01-02 15:00:00,43.98685065396262,234.9841986206628,263.86731061377134,29.71100353529309,66.98139946825104,7.05738346070878,1012.1767104662539,25.106583258893426,0.776684973843517
2023-01-02 16:00:00,29.789584022439513,220.49802120570084,230.83854228996188,31.249137646809505,43.715191887233075,0.11710958037768737,1014.4215509702167,26.069191455297755,0.6752051249703797
2023-01-02 17:00:00,17.605294505846047,71.95484503537813,78.55053120418916,26.507889310500282,83.26781960578374,3.7320005041743842,1009.1481475252682,19.496078208234366,0.23423024753652447
2023-01-02 18:00:00,0.0,0.0,0.448144819781785,25.97267811871154,70.0265102002249,3.289360367171944,1014.9892078843548,19.991783690839206,0.0013392036514227668
2023-01-02 19:00:00,0.0,22.015574360872726,10.802619339164474,25.33836308223787,31.236664138204105,7.626541209284112,1009.6761961089289,17.850717630382782,0.03236399552658332
2023-01-02 20:00:00,0.0,0.0,2.9866205220476565,23.65672485922604,83.2259801395201,1.4980746627588202,1007.9077250094326,19.01304454593985,0.009008003803369273
2023-01-02 21:00:00,0.0,0.0,0.0,24.29059772324304,80.47643574968019,0.2043718088584905,1012.05902047504,20.3528017813043,0.0
2023-01-02 22:00:00,0.0,21.47367467540125,8.034965596095644,23.365743726814046,38.74783790301745,5.053452933262152,1007.2273917903636,17.624446906642934,0.024262471103449968
2023-01-02 23:00:00,6.359025458501238,17.20260263170525,16.522470873055276,23.746825906930873,28.83281039302441,5.000151502437447,1011.8718376195499,18.41320657371609,0.04981587900858506
2023-01-03 00:00:00,0.0,14.460057171667463,0.0,22.753480555568093,68.24955039749754,2.554706182399869,1010.7617653877454,15.348478997811663,0.0
2023-01-03 01:00:00,3.086047668226353,0.0,0.0,21.997310421252138,13.97524836093098,4.318001604776025,1008.7889793663837,18.552552824883314,0.0
2023-01-03 02:00:00,4.921786344787491,39.02416863340852,23.238131260931727,22.16014615547675,19.990820247510833,4.7734014253936685,1008.4718033233718,18.932835881359257,0.0705063085396059
2023-01-03 03:00:00,2.7427055567661984,10.055383158193498,0.0,24.14738257763774,0.7362269751005512,2.8243142223386,1007.3816757837624,20.277487211611554,0.0
2023-01-03 04:00:00,0.0,30.213131613616323,36.094043925118875,24.214540843677135,78.69243775021384,3.364094140767608,1013.0947820849462,17.855396239877397,0.1086223365428331
2023-01-03 05:00:00,0.0,3.1102187518811557,0.0,25.776745627012666,66.48508565920321,1.1343798037365813,1009.3318188252888,21.149476697545165,0.0
